adi_EST_assem_15181|m.16359 adi_EST_assem_15181|g.16359  ,adig3475,_ , 3, -, -, -,  N,-,123,-,-
adi_EST_assem_15182|m.16360 adi_EST_assem_15182|g.16360  ,adig3476,_ , 2, -, -, -,  N,-,627,-,-
adi_EST_assem_15189|m.16361 adi_EST_assem_15189|g.16361  ,adig3477,_ , 2, -, -, -,  N,-,151,-,-
adi_EST_assem_15191|m.16363 adi_EST_assem_15191|g.16363  ,adig3478,S , 1, -, -, -,  N,-,222,-,-
adi_EST_assem_15193|m.16365 adi_EST_assem_15193|g.16365  ,adig3479,_ , 3, -, -, -,  N,-,235,-,-
adi_EST_assem_15194|m.16366 adi_EST_assem_15194|g.16366  ,adig3480,S , 1, -, -, -,  N,-,365,-,-
adi_EST_assem_15196|m.16367 adi_EST_assem_15196|g.16367  ,adig3481,_ , 3, -, -, -,  N,-,167,-,-
adi_EST_assem_15197|m.16368 adi_EST_assem_15197|g.16368  ,adig3482,M , 4, -, -, -,  N,-,107,-,-
adi_EST_assem_152|m.238 adi_EST_assem_152|g.238  ,adig3483,_ , 1, -, -, -,  N,-,152,-,-
adi_EST_assem_152|m.237 adi_EST_assem_152|g.237  ,adig3484,_ , 1, -, -, -,  N,-,462,-,-
adi_EST_assem_1520|m.2338 adi_EST_assem_1520|g.2338  ,adig3485,M , 5, -, -, -,  N,-,326,-,-
adi_EST_assem_15200|m.16369 adi_EST_assem_15200|g.16369  ,adig3486,_ , 4, -, -, -,  N,-,125,-,-
adi_EST_assem_15201|m.16371 adi_EST_assem_15201|g.16371  ,adig3487,_ , 2, -, -, -,  N,-,338,-,-
adi_EST_assem_15201|m.16372 adi_EST_assem_15201|g.16372  ,adig3488,S , 3, -, -, -,  N,-,135,-,-
adi_EST_assem_15202|m.16374 adi_EST_assem_15202|g.16374  ,adig3489,_ , 3, -, -, -,  N,-,129,-,-
adi_EST_assem_15203|m.16375 adi_EST_assem_15203|g.16375  ,adig3490,M , 4, hsap1679, mmus1118, -,  Y,SLIRP,125,Slirp,-
adi_EST_assem_15204|m.16376 adi_EST_assem_15204|g.16376  ,adig3491,_ , 3, -, -, -,  N,-,573,-,-
adi_EST_assem_15206|m.16377 adi_EST_assem_15206|g.16377  ,adig3492,S , 1, -, -, -,  N,-,122,-,-
adi_EST_assem_15207|m.16378 adi_EST_assem_15207|g.16378  ,adig3493,S , 1, -, -, -,  N,-,632,-,-
adi_EST_assem_15208|m.16379 adi_EST_assem_15208|g.16379  ,adig3494,_ , 1, -, -, -,  N,-,233,-,-
adi_EST_assem_1521|m.2339 adi_EST_assem_1521|g.2339  ,adig3495,_ , 3, -, -, -,  N,-,684,-,-
adi_EST_assem_15211|m.16380 adi_EST_assem_15211|g.16380  ,adig3496,_ , 1, -, -, -,  N,-,221,-,-
adi_EST_assem_15217|m.16383 adi_EST_assem_15217|g.16383  ,adig3497,_ , 1, -, -, -,  N,-,380,-,-
adi_EST_assem_15218|m.16384 adi_EST_assem_15218|g.16384  ,adig3498,M , 4, hsap553, mmus805, scer74,  Y,SLC25A36,353,Slc25a36,RIM2
adi_EST_assem_15219|m.16385 adi_EST_assem_15219|g.16385  ,adig3499,_ , 5, -, -, -,  N,-,287,-,-
adi_EST_assem_1522|m.2340 adi_EST_assem_1522|g.2340  ,adig3500,_ , 2, -, -, -,  N,-,1679,-,-
adi_EST_assem_15220|m.16386 adi_EST_assem_15220|g.16386  ,adig3501,_ , 4, -, -, -,  N,-,335,-,-
adi_EST_assem_15221|m.16387 adi_EST_assem_15221|g.16387  ,adig3502,_ , 1, -, -, -,  N,-,515,-,-
adi_EST_assem_15223|m.16388 adi_EST_assem_15223|g.16388  ,adig3503,M , 3, -, -, -,  Y,-,104,-,-
adi_EST_assem_15224|m.16389 adi_EST_assem_15224|g.16389  ,adig3504,_ , 3, -, -, -,  N,-,224,-,-
adi_EST_assem_15225|m.16390 adi_EST_assem_15225|g.16390  ,adig3505,_ , 2, -, -, -,  N,-,569,-,-
adi_EST_assem_15226|m.16393 adi_EST_assem_15226|g.16393  ,adig3506,_ , 2, hsap1164, mmus839, scer437,  Y,GK,536,Gyk,GUT1
adi_EST_assem_1523|m.2342 adi_EST_assem_1523|g.2342  ,adig3507,_ , 1, -, -, -,  N,-,194,-,-
adi_EST_assem_15231|m.16397 adi_EST_assem_15231|g.16397  ,adig3508,_ , 2, -, -, -,  N,-,202,-,-
adi_EST_assem_15233|m.16399 adi_EST_assem_15233|g.16399  ,adig3509,M , 2, -, -, -,  Y,-,158,-,-
adi_EST_assem_15235|m.16400 adi_EST_assem_15235|g.16400  ,adig3510,_ , 3, -, -, -,  N,-,583,-,-
adi_EST_assem_15236|m.16401 adi_EST_assem_15236|g.16401  ,adig3511,_ , 5, -, -, -,  N,-,475,-,-
adi_EST_assem_15238|m.16402 adi_EST_assem_15238|g.16402  ,adig3512,S , 1, -, -, -,  N,-,107,-,-
adi_EST_assem_15239|m.16403 adi_EST_assem_15239|g.16403  ,adig3513,_ , 1, -, -, -,  N,-,164,-,-
adi_EST_assem_1524|m.2343 adi_EST_assem_1524|g.2343  ,adig3514,_ , 2, -, -, -,  N,-,208,-,-
adi_EST_assem_1524|m.2344 adi_EST_assem_1524|g.2344  ,adig3515,_ , 2, -, -, -,  N,-,208,-,-
adi_EST_assem_15240|m.16404 adi_EST_assem_15240|g.16404  ,adig3516,_ , 4, -, -, -,  N,-,204,-,-
adi_EST_assem_15242|m.16405 adi_EST_assem_15242|g.16405  ,adig3517,_ , 2, -, -, -,  N,-,191,-,-
adi_EST_assem_15243|m.16406 adi_EST_assem_15243|g.16406  ,adig3518,_ , 1, -, -, -,  N,-,334,-,-
adi_EST_assem_15245|m.16407 adi_EST_assem_15245|g.16407  ,adig3519,_ , 3, -, -, -,  N,-,233,-,-
adi_EST_assem_15247|m.16408 adi_EST_assem_15247|g.16408  ,adig3520,_ , 1, -, -, -,  N,-,193,-,-
adi_EST_assem_15248|m.16409 adi_EST_assem_15248|g.16409  ,adig3521,S , 2, -, -, -,  N,-,240,-,-
adi_EST_assem_15249|m.16410 adi_EST_assem_15249|g.16410  ,adig3522,S , 1, -, -, -,  N,-,435,-,-
adi_EST_assem_1525|m.2346 adi_EST_assem_1525|g.2346  ,adig3523,M , 4, -, -, -,  N,-,131,-,-
adi_EST_assem_1525|m.2345 adi_EST_assem_1525|g.2345  ,adig3524,_ , 2, -, -, -,  N,-,711,-,-
adi_EST_assem_15250|m.16412 adi_EST_assem_15250|g.16412  ,adig3525,_ , 1, -, -, -,  N,-,242,-,-
adi_EST_assem_15254|m.16414 adi_EST_assem_15254|g.16414  ,adig3526,_ , 4, -, -, -,  N,-,120,-,-
adi_EST_assem_15255|m.16415 adi_EST_assem_15255|g.16415  ,adig3527,_ , 1, -, -, -,  N,-,475,-,-
adi_EST_assem_15256|m.16418 adi_EST_assem_15256|g.16418  ,adig3528,_ , 1, -, -, -,  N,-,267,-,-
adi_EST_assem_15257|m.16419 adi_EST_assem_15257|g.16419  ,adig3529,S , 1, -, -, -,  N,-,549,-,-
adi_EST_assem_15259|m.16420 adi_EST_assem_15259|g.16420  ,adig3530,_ , 3, -, -, -,  N,-,150,-,-
adi_EST_assem_1526|m.2347 adi_EST_assem_1526|g.2347  ,adig3531,_ , 1, -, -, -,  N,-,497,-,-
adi_EST_assem_15260|m.16421 adi_EST_assem_15260|g.16421  ,adig3532,_ , 2, -, -, -,  N,-,102,-,-
adi_EST_assem_15261|m.16422 adi_EST_assem_15261|g.16422  ,adig3533,_ , 3, -, -, -,  N,-,373,-,-
adi_EST_assem_15263|m.16423 adi_EST_assem_15263|g.16423  ,adig3534,_ , 3, -, -, -,  N,-,210,-,-
adi_EST_assem_15266|m.16424 adi_EST_assem_15266|g.16424  ,adig3535,_ , 1, -, -, -,  N,-,260,-,-
adi_EST_assem_15267|m.16425 adi_EST_assem_15267|g.16425  ,adig3536,_ , 4, -, -, -,  N,-,124,-,-
adi_EST_assem_15268|m.16426 adi_EST_assem_15268|g.16426  ,adig3537,S , 2, -, -, -,  N,-,239,-,-
adi_EST_assem_1527|m.2348 adi_EST_assem_1527|g.2348  ,adig3538,M , 5, -, -, -,  N,-,1552,-,-
adi_EST_assem_15271|m.16428 adi_EST_assem_15271|g.16428  ,adig3539,_ , 1, -, -, -,  N,-,284,-,-
adi_EST_assem_15283|m.16429 adi_EST_assem_15283|g.16429  ,adig3540,_ , 1, -, -, -,  N,-,351,-,-
adi_EST_assem_1529|m.2351 adi_EST_assem_1529|g.2351  ,adig3541,M , 3, -, -, -,  Y,-,315,-,-
adi_EST_assem_15292|m.16430 adi_EST_assem_15292|g.16430  ,adig3542,_ , 1, -, -, -,  N,-,222,-,-
adi_EST_assem_15293|m.16432 adi_EST_assem_15293|g.16432  ,adig3543,_ , 2, -, -, -,  N,-,405,-,-
adi_EST_assem_15294|m.16435 adi_EST_assem_15294|g.16435  ,adig3544,S , 2, -, -, -,  N,-,200,-,-
adi_EST_assem_15296|m.16436 adi_EST_assem_15296|g.16436  ,adig3545,S , 1, -, -, -,  N,-,166,-,-
adi_EST_assem_15298|m.16438 adi_EST_assem_15298|g.16438  ,adig3546,_ , 5, -, -, -,  N,-,155,-,-
adi_EST_assem_153|m.239 adi_EST_assem_153|g.239  ,adig3547,_ , 2, -, -, -,  N,-,304,-,-
adi_EST_assem_1530|m.2352 adi_EST_assem_1530|g.2352  ,adig3548,_ , 1, -, -, -,  N,-,226,-,-
adi_EST_assem_15300|m.16439 adi_EST_assem_15300|g.16439  ,adig3549,_ , 2, -, -, -,  N,-,703,-,-
adi_EST_assem_15301|m.16441 adi_EST_assem_15301|g.16441  ,adig3550,M , 5, -, -, -,  N,-,298,-,-
adi_EST_assem_15302|m.16442 adi_EST_assem_15302|g.16442  ,adig3551,_ , 1, -, -, -,  N,-,217,-,-
adi_EST_assem_15305|m.16444 adi_EST_assem_15305|g.16444  ,adig3552,M , 3, -, -, -,  Y,-,347,-,-
adi_EST_assem_15306|m.16445 adi_EST_assem_15306|g.16445  ,adig3553,_ , 2, -, -, -,  N,-,440,-,-
adi_EST_assem_1531|m.2353 adi_EST_assem_1531|g.2353  ,adig3554,_ , 1, -, -, -,  N,-,459,-,-
adi_EST_assem_15315|m.16446 adi_EST_assem_15315|g.16446  ,adig3555,_ , 2, -, -, -,  N,-,291,-,-
adi_EST_assem_15317|m.16447 adi_EST_assem_15317|g.16447  ,adig3556,_ , 2, -, -, -,  N,-,456,-,-
adi_EST_assem_15319|m.16449 adi_EST_assem_15319|g.16449  ,adig3557,_ , 2, -, -, -,  N,-,406,-,-
adi_EST_assem_1532|m.2354 adi_EST_assem_1532|g.2354  ,adig3558,_ , 5, -, -, -,  N,-,173,-,-
adi_EST_assem_15320|m.16450 adi_EST_assem_15320|g.16450  ,adig3559,_ , 2, -, -, -,  N,-,197,-,-
adi_EST_assem_15323|m.16452 adi_EST_assem_15323|g.16452  ,adig3560,M , 5, -, -, -,  N,-,109,-,-
adi_EST_assem_15324|m.16453 adi_EST_assem_15324|g.16453  ,adig3561,_ , 2, -, -, -,  N,-,245,-,-
adi_EST_assem_15327|m.16454 adi_EST_assem_15327|g.16454  ,adig3562,_ , 2, -, -, -,  N,-,420,-,-
adi_EST_assem_15328|m.16455 adi_EST_assem_15328|g.16455  ,adig3563,_ , 2, -, -, -,  N,-,408,-,-
adi_EST_assem_1533|m.2356 adi_EST_assem_1533|g.2356  ,adig3564,M , 1, hsap251, mmus1426, -,  Y,LRPPRC,1076,Lrpprc,-
adi_EST_assem_15331|m.16456 adi_EST_assem_15331|g.16456  ,adig3565,S , 1, -, -, -,  N,-,107,-,-
adi_EST_assem_15332|m.16457 adi_EST_assem_15332|g.16457  ,adig3566,_ , 3, -, -, -,  N,-,259,-,-
adi_EST_assem_15333|m.16458 adi_EST_assem_15333|g.16458  ,adig3567,_ , 5, -, -, -,  N,-,143,-,-
adi_EST_assem_15336|m.16459 adi_EST_assem_15336|g.16459  ,adig3568,S , 4, -, -, -,  N,-,265,-,-
adi_EST_assem_15342|m.16460 adi_EST_assem_15342|g.16460  ,adig3569,_ , 2, -, -, -,  N,-,114,-,-
adi_EST_assem_15344|m.16461 adi_EST_assem_15344|g.16461  ,adig3570,S , 2, -, -, -,  N,-,454,-,-
adi_EST_assem_15345|m.16462 adi_EST_assem_15345|g.16462  ,adig3571,_ , 4, -, -, -,  N,-,283,-,-
adi_EST_assem_15346|m.16463 adi_EST_assem_15346|g.16463  ,adig3572,_ , 1, -, -, -,  N,-,165,-,-
adi_EST_assem_15348|m.16464 adi_EST_assem_15348|g.16464  ,adig3573,S , 1, -, -, -,  N,-,177,-,-
adi_EST_assem_15349|m.16466 adi_EST_assem_15349|g.16466  ,adig3574,_ , 1, -, -, -,  N,-,592,-,-
adi_EST_assem_1535|m.2357 adi_EST_assem_1535|g.2357  ,adig3575,_ , 3, -, -, -,  N,-,505,-,-
adi_EST_assem_15350|m.16468 adi_EST_assem_15350|g.16468  ,adig3576,_ , 1, -, -, -,  N,-,138,-,-
adi_EST_assem_15351|m.16469 adi_EST_assem_15351|g.16469  ,adig3577,S , 1, -, -, -,  N,-,318,-,-
adi_EST_assem_15353|m.16470 adi_EST_assem_15353|g.16470  ,adig3578,M , 4, -, -, -,  N,-,309,-,-
adi_EST_assem_15354|m.16471 adi_EST_assem_15354|g.16471  ,adig3579,_ , 2, -, -, -,  N,-,166,-,-
adi_EST_assem_15355|m.16473 adi_EST_assem_15355|g.16473  ,adig3580,_ , 2, -, -, -,  N,-,143,-,-
adi_EST_assem_15357|m.16474 adi_EST_assem_15357|g.16474  ,adig3581,_ , 4, -, -, -,  N,-,158,-,-
adi_EST_assem_15358|m.16475 adi_EST_assem_15358|g.16475  ,adig3582,_ , 5, -, mmus1439, -,  Y,-,378,Mtpap,-
adi_EST_assem_15359|m.16476 adi_EST_assem_15359|g.16476  ,adig3583,_ , 1, -, -, -,  N,-,116,-,-
adi_EST_assem_1536|m.2358 adi_EST_assem_1536|g.2358  ,adig3584,_ , 1, -, -, -,  N,-,2183,-,-
adi_EST_assem_15362|m.16477 adi_EST_assem_15362|g.16477  ,adig3585,_ , 3, -, -, -,  N,-,649,-,-
adi_EST_assem_15363|m.16478 adi_EST_assem_15363|g.16478  ,adig3586,_ , 4, -, -, -,  N,-,355,-,-
adi_EST_assem_15365|m.16479 adi_EST_assem_15365|g.16479  ,adig3587,_ , 1, -, -, -,  N,-,484,-,-
adi_EST_assem_15366|m.16480 adi_EST_assem_15366|g.16480  ,adig3588,_ , 1, -, -, -,  N,-,369,-,-
adi_EST_assem_15368|m.16482 adi_EST_assem_15368|g.16482  ,adig3589,_ , 2, -, -, -,  N,-,273,-,-
adi_EST_assem_1537|m.2364 adi_EST_assem_1537|g.2364  ,adig3590,_ , 2, -, -, -,  N,-,130,-,-
adi_EST_assem_15370|m.16483 adi_EST_assem_15370|g.16483  ,adig3591,_ , 2, -, -, -,  N,-,102,-,-
adi_EST_assem_15371|m.16484 adi_EST_assem_15371|g.16484  ,adig3592,_ , 2, hsap611, mmus431, -,  Y,NOA1,183,Noa1,-
adi_EST_assem_15373|m.16485 adi_EST_assem_15373|g.16485  ,adig3593,S , 3, hsap616, mmus440, -,  Y,NUDT9,323,Nudt9,-
adi_EST_assem_15374|m.16486 adi_EST_assem_15374|g.16486  ,adig3594,_ , 3, -, -, -,  N,-,264,-,-
adi_EST_assem_15378|m.16487 adi_EST_assem_15378|g.16487  ,adig3595,_ , 3, -, -, -,  N,-,618,-,-
adi_EST_assem_1538|m.2366 adi_EST_assem_1538|g.2366  ,adig3596,_ , 3, -, -, -,  N,-,179,-,-
adi_EST_assem_1538|m.2365 adi_EST_assem_1538|g.2365  ,adig3597,S , 1, -, -, -,  N,-,1735,-,-
adi_EST_assem_15380|m.16489 adi_EST_assem_15380|g.16489  ,adig3598,_ , 3, -, -, -,  N,-,105,-,-
adi_EST_assem_15383|m.16490 adi_EST_assem_15383|g.16490  ,adig3599,_ , 3, -, -, -,  N,-,354,-,-
adi_EST_assem_15385|m.16491 adi_EST_assem_15385|g.16491  ,adig3600,S , 5, -, -, -,  N,-,146,-,-
adi_EST_assem_1539|m.2370 adi_EST_assem_1539|g.2370  ,adig3601,S , 1, -, -, -,  N,-,1099,-,-
adi_EST_assem_15391|m.16492 adi_EST_assem_15391|g.16492  ,adig3602,_ , 2, -, -, -,  N,-,269,-,-
adi_EST_assem_15393|m.16494 adi_EST_assem_15393|g.16494  ,adig3603,S , 5, -, -, -,  N,-,117,-,-
adi_EST_assem_15396|m.16495 adi_EST_assem_15396|g.16495  ,adig3604,_ , 2, -, -, -,  N,-,469,-,-
adi_EST_assem_15397|m.16496 adi_EST_assem_15397|g.16496  ,adig3605,_ , 2, -, -, -,  N,-,311,-,-
adi_EST_assem_15398|m.16497 adi_EST_assem_15398|g.16497  ,adig3606,M , 4, hsap1750, mmus632, scer1003,  Y,POLG,422,Polg,MIP1
adi_EST_assem_154|m.240 adi_EST_assem_154|g.240  ,adig3607,_ , 1, hsap533, mmus1212, -,  Y,TKT,574,Tkt,-
adi_EST_assem_1540|m.2371 adi_EST_assem_1540|g.2371  ,adig3608,_ , 5, -, -, -,  N,-,208,-,-
adi_EST_assem_15402|m.16499 adi_EST_assem_15402|g.16499  ,adig3609,_ , 4, -, -, -,  N,-,166,-,-
adi_EST_assem_15406|m.16500 adi_EST_assem_15406|g.16500  ,adig3610,_ , 1, -, -, -,  N,-,144,-,-
adi_EST_assem_15410|m.16501 adi_EST_assem_15410|g.16501  ,adig3611,_ , 5, -, -, -,  N,-,196,-,-
adi_EST_assem_15411|m.16502 adi_EST_assem_15411|g.16502  ,adig3612,_ , 2, -, -, -,  N,-,147,-,-
adi_EST_assem_15412|m.16503 adi_EST_assem_15412|g.16503  ,adig3613,_ , 2, -, -, -,  N,-,559,-,-
adi_EST_assem_15415|m.16505 adi_EST_assem_15415|g.16505  ,adig3614,_ , 1, -, -, -,  N,-,160,-,-
adi_EST_assem_15416|m.16506 adi_EST_assem_15416|g.16506  ,adig3615,S , 5, -, -, -,  N,-,553,-,-
adi_EST_assem_15417|m.16507 adi_EST_assem_15417|g.16507  ,adig3616,_ , 3, -, -, -,  N,-,193,-,-
adi_EST_assem_15419|m.16508 adi_EST_assem_15419|g.16508  ,adig3617,_ , 5, -, -, -,  N,-,166,-,-
adi_EST_assem_15421|m.16510 adi_EST_assem_15421|g.16510  ,adig3618,S , 1, -, -, -,  N,-,362,-,-
adi_EST_assem_15425|m.16512 adi_EST_assem_15425|g.16512  ,adig3619,S , 3, -, -, -,  N,-,104,-,-
adi_EST_assem_15426|m.16513 adi_EST_assem_15426|g.16513  ,adig3620,_ , 2, -, -, -,  N,-,109,-,-
adi_EST_assem_15429|m.16514 adi_EST_assem_15429|g.16514  ,adig3621,S , 5, -, -, -,  N,-,625,-,-
adi_EST_assem_15430|m.16515 adi_EST_assem_15430|g.16515  ,adig3622,M , 4, hsap129, mmus343, -,  Y,MRPL37,347,Mrpl37,-
adi_EST_assem_15434|m.16516 adi_EST_assem_15434|g.16516  ,adig3623,_ , 5, -, -, -,  N,-,148,-,-
adi_EST_assem_15436|m.16518 adi_EST_assem_15436|g.16518  ,adig3624,_ , 2, -, -, -,  N,-,124,-,-
adi_EST_assem_15437|m.16519 adi_EST_assem_15437|g.16519  ,adig3625,_ , 1, -, -, -,  N,-,114,-,-
adi_EST_assem_15442|m.16520 adi_EST_assem_15442|g.16520  ,adig3626,_ , 2, -, -, -,  N,-,189,-,-
adi_EST_assem_15444|m.16521 adi_EST_assem_15444|g.16521  ,adig3627,_ , 2, -, -, -,  N,-,404,-,-
adi_EST_assem_15445|m.16522 adi_EST_assem_15445|g.16522  ,adig3628,_ , 1, -, -, -,  N,-,105,-,-
adi_EST_assem_15448|m.16525 adi_EST_assem_15448|g.16525  ,adig3629,_ , 4, -, -, -,  N,-,228,-,-
adi_EST_assem_15449|m.16526 adi_EST_assem_15449|g.16526  ,adig3630,S , 2, -, -, -,  N,-,109,-,-
adi_EST_assem_1545|m.2372 adi_EST_assem_1545|g.2372  ,adig3631,_ , 1, -, -, -,  N,-,300,-,-
adi_EST_assem_15450|m.16527 adi_EST_assem_15450|g.16527  ,adig3632,_ , 4, -, -, -,  N,-,117,-,-
adi_EST_assem_15451|m.16528 adi_EST_assem_15451|g.16528  ,adig3633,_ , 4, -, -, -,  N,-,681,-,-
adi_EST_assem_15457|m.16529 adi_EST_assem_15457|g.16529  ,adig3634,S , 5, -, -, -,  N,-,172,-,-
adi_EST_assem_1546|m.2373 adi_EST_assem_1546|g.2373  ,adig3635,_ , 2, -, -, -,  N,-,512,-,-
adi_EST_assem_15460|m.16532 adi_EST_assem_15460|g.16532  ,adig3636,_ , 1, -, -, -,  N,-,117,-,-
adi_EST_assem_15460|m.16531 adi_EST_assem_15460|g.16531  ,adig3637,_ , 2, -, -, -,  N,-,300,-,-
adi_EST_assem_15461|m.16533 adi_EST_assem_15461|g.16533  ,adig3638,_ , 4, -, -, -,  N,-,157,-,-
adi_EST_assem_15465|m.16534 adi_EST_assem_15465|g.16534  ,adig3639,_ , 2, -, -, -,  N,-,411,-,-
adi_EST_assem_15469|m.16535 adi_EST_assem_15469|g.16535  ,adig3640,S , 3, -, -, -,  N,-,165,-,-
adi_EST_assem_15470|m.16536 adi_EST_assem_15470|g.16536  ,adig3641,_ , 2, -, -, -,  N,-,284,-,-
adi_EST_assem_15473|m.16537 adi_EST_assem_15473|g.16537  ,adig3642,_ , 2, -, -, -,  N,-,600,-,-
adi_EST_assem_15474|m.16538 adi_EST_assem_15474|g.16538  ,adig3643,_ , 2, -, -, -,  N,-,149,-,-
adi_EST_assem_15475|m.16539 adi_EST_assem_15475|g.16539  ,adig3644,S , 3, -, -, -,  N,-,248,-,-
adi_EST_assem_15476|m.16540 adi_EST_assem_15476|g.16540  ,adig3645,S , 5, -, -, -,  N,-,125,-,-
adi_EST_assem_15479|m.16541 adi_EST_assem_15479|g.16541  ,adig3646,_ , 4, -, -, -,  N,-,99,-,-
adi_EST_assem_1548|m.2375 adi_EST_assem_1548|g.2375  ,adig3647,_ , 3, -, -, -,  N,-,283,-,-
adi_EST_assem_15480|m.16542 adi_EST_assem_15480|g.16542  ,adig3648,_ , 2, -, -, -,  N,-,194,-,-
adi_EST_assem_15483|m.16543 adi_EST_assem_15483|g.16543  ,adig3649,S , 2, -, -, -,  N,-,297,-,-
adi_EST_assem_15484|m.16544 adi_EST_assem_15484|g.16544  ,adig3650,_ , 1, -, -, -,  N,-,109,-,-
adi_EST_assem_15486|m.16545 adi_EST_assem_15486|g.16545  ,adig3651,_ , 1, -, -, -,  N,-,226,-,-
adi_EST_assem_15487|m.16546 adi_EST_assem_15487|g.16546  ,adig3652,S , 1, -, -, -,  N,-,367,-,-
adi_EST_assem_15489|m.16549 adi_EST_assem_15489|g.16549  ,adig3653,_ , 1, -, -, -,  N,-,112,-,-
adi_EST_assem_15493|m.16550 adi_EST_assem_15493|g.16550  ,adig3654,_ , 3, -, -, -,  N,-,176,-,-
adi_EST_assem_15495|m.16551 adi_EST_assem_15495|g.16551  ,adig3655,_ , 1, -, -, -,  N,-,330,-,-
adi_EST_assem_15496|m.16552 adi_EST_assem_15496|g.16552  ,adig3656,M , 5, -, -, -,  N,-,137,-,-
adi_EST_assem_15497|m.16553 adi_EST_assem_15497|g.16553  ,adig3657,_ , 4, -, -, -,  N,-,141,-,-
adi_EST_assem_15498|m.16554 adi_EST_assem_15498|g.16554  ,adig3658,_ , 4, -, -, -,  N,-,317,-,-
adi_EST_assem_155|m.241 adi_EST_assem_155|g.241  ,adig3659,M , 3, hsap1408, mmus787, -,  Y,FDX1,183,Fdx1,-
adi_EST_assem_1550|m.2376 adi_EST_assem_1550|g.2376  ,adig3660,_ , 3, -, -, -,  N,-,435,-,-
adi_EST_assem_15506|m.16557 adi_EST_assem_15506|g.16557  ,adig3661,_ , 4, -, -, -,  N,-,142,-,-
adi_EST_assem_1551|m.2378 adi_EST_assem_1551|g.2378  ,adig3662,_ , 1, -, -, -,  N,-,542,-,-
adi_EST_assem_15513|m.16558 adi_EST_assem_15513|g.16558  ,adig3663,_ , 2, -, -, -,  N,-,118,-,-
adi_EST_assem_15514|m.16559 adi_EST_assem_15514|g.16559  ,adig3664,_ , 3, -, -, -,  N,-,396,-,-
adi_EST_assem_15515|m.16560 adi_EST_assem_15515|g.16560  ,adig3665,_ , 5, -, -, -,  N,-,477,-,-
adi_EST_assem_15517|m.16561 adi_EST_assem_15517|g.16561  ,adig3666,_ , 2, -, -, -,  N,-,762,-,-
adi_EST_assem_15519|m.16563 adi_EST_assem_15519|g.16563  ,adig3667,_ , 4, -, -, -,  N,-,115,-,-
adi_EST_assem_15520|m.16564 adi_EST_assem_15520|g.16564  ,adig3668,_ , 1, -, -, -,  N,-,189,-,-
adi_EST_assem_15521|m.16565 adi_EST_assem_15521|g.16565  ,adig3669,S , 5, -, -, -,  N,-,201,-,-
adi_EST_assem_15525|m.16566 adi_EST_assem_15525|g.16566  ,adig3670,_ , 2, -, -, -,  N,-,162,-,-
adi_EST_assem_15528|m.16568 adi_EST_assem_15528|g.16568  ,adig3671,_ , 4, -, -, -,  N,-,257,-,-
adi_EST_assem_15529|m.16569 adi_EST_assem_15529|g.16569  ,adig3672,_ , 2, -, -, -,  N,-,811,-,-
adi_EST_assem_15529|m.16570 adi_EST_assem_15529|g.16570  ,adig3673,_ , 1, -, -, -,  N,-,611,-,-
adi_EST_assem_1553|m.2379 adi_EST_assem_1553|g.2379  ,adig3674,_ , 1, -, -, -,  N,-,149,-,-
adi_EST_assem_15530|m.16572 adi_EST_assem_15530|g.16572  ,adig3675,_ , 4, -, -, -,  N,-,122,-,-
adi_EST_assem_15533|m.16573 adi_EST_assem_15533|g.16573  ,adig3676,S , 5, -, -, -,  N,-,194,-,-
adi_EST_assem_15534|m.16574 adi_EST_assem_15534|g.16574  ,adig3677,_ , 3, -, -, -,  N,-,204,-,-
adi_EST_assem_15535|m.16575 adi_EST_assem_15535|g.16575  ,adig3678,M , 3, -, -, -,  Y,-,103,-,-
adi_EST_assem_15537|m.16576 adi_EST_assem_15537|g.16576  ,adig3679,S , 5, -, -, -,  N,-,119,-,-
adi_EST_assem_15539|m.16577 adi_EST_assem_15539|g.16577  ,adig3680,S , 1, -, -, -,  N,-,134,-,-
adi_EST_assem_1554|m.2380 adi_EST_assem_1554|g.2380  ,adig3681,S , 1, -, -, -,  N,-,304,-,-
adi_EST_assem_15540|m.16578 adi_EST_assem_15540|g.16578  ,adig3682,_ , 2, -, -, -,  N,-,271,-,-
adi_EST_assem_15541|m.16579 adi_EST_assem_15541|g.16579  ,adig3683,_ , 1, -, -, -,  N,-,256,-,-
adi_EST_assem_15542|m.16583 adi_EST_assem_15542|g.16583  ,adig3684,_ , 1, -, -, -,  N,-,354,-,-
adi_EST_assem_15542|m.16582 adi_EST_assem_15542|g.16582  ,adig3685,_ , 2, -, -, -,  N,-,742,-,-
adi_EST_assem_15545|m.16586 adi_EST_assem_15545|g.16586  ,adig3686,M , 1, hsap784, mmus1141, -,  Y,SIRT5,305,Sirt5,-
adi_EST_assem_15546|m.16587 adi_EST_assem_15546|g.16587  ,adig3687,M , 4, -, -, -,  N,-,108,-,-
adi_EST_assem_15549|m.16588 adi_EST_assem_15549|g.16588  ,adig3688,M , 2, hsap1046, mmus1496, -,  Y,AK3,240,Ak3,-
adi_EST_assem_1555|m.2382 adi_EST_assem_1555|g.2382  ,adig3689,S , 1, -, -, -,  N,-,1140,-,-
adi_EST_assem_15550|m.16589 adi_EST_assem_15550|g.16589  ,adig3690,_ , 2, -, -, -,  N,-,203,-,-
