transcriptid,proteinid,targetp,RC,hsap_ortho,mmus_ortho,scer_ortho,mitoprot,hsap_ortho_geneid,seqlength,mmus_ortho_geneid,scer_ortho_geneid
c39991_g1_i1_m.12270|m.6777,hamb5746,_ , 2, -, -, -,  N,-,460,-,-
c39997_g2_i1_m.12277|m.6779,hamb5747,_ , 1, -, -, -,  N,-,145,-,-
c40000_g1_i1_m.12281|m.6780,hamb5748,_ , 2, -, -, -,  N,-,401,-,-
c40001_g1_i3|m.675,hamb5749,_ , 2, -, -, -,  N,-,414,-,-
c40005_g1_i1_m.12285|m.6781,hamb5750,_ , 3, -, -, -,  N,-,314,-,-
c40006_g1_i2|m.676,hamb5751,_ , 2, -, -, -,  N,-,154,-,-
c40006_g2_i1_m.12287|m.6783,hamb5752,_ , 2, -, -, -,  N,-,188,-,-
c40007_g1_i4|m.677,hamb5753,_ , 2, -, -, -,  N,-,369,-,-
c40008_g1_i1|m.679,hamb5754,_ , 1, -, -, -,  N,-,104,-,-
c40015_g1_i1_m.12296|m.6785,hamb5755,_ , 2, -, -, -,  N,-,366,-,-
c40019_g1_i1_m.12301|m.6787,hamb5756,_ , 5, -, -, -,  N,-,205,-,-
c40020_g1_i1_m.12302|m.6788,hamb5757,_ , 2, -, -, -,  N,-,713,-,-
c40021_g1_i1_m.12304|m.6790,hamb5758,_ , 2, -, -, -,  N,-,144,-,-
c40025_g2_i1_m.12307|m.6791,hamb5759,_ , 5, -, -, -,  N,-,246,-,-
c40029_g1_i2_m.12309|m.6792,hamb5760,_ , 1, -, -, -,  N,-,304,-,-
c40032_g2_i1|m.681,hamb5761,_ , 4, -, -, -,  N,-,481,-,-
c40039_g1_i4|m.682,hamb5762,_ , 3, -, -, -,  N,-,497,-,-
c40040_g1_i1_m.12319|m.6793,hamb5763,_ , 3, -, -, -,  N,-,299,-,-
c40042_g1_i4|m.685,hamb5764,_ , 4, -, -, -,  N,-,497,-,-
c40049_g2_i1_m.12326|m.6794,hamb5765,_ , 2, -, -, -,  N,-,124,-,-
c40051_g2_i2_m.12328|m.6795,hamb5766,S , 1, -, -, -,  N,-,117,-,-
c40052_g1_i1_m.12330|m.6797,hamb5767,_ , 2, -, -, -,  N,-,347,-,-
c40054_g1_i2_m.12331|m.6798,hamb5768,S , 2, -, -, -,  N,-,129,-,-
c40060_g1_i1_m.12338|m.6800,hamb5769,_ , 1, -, -, -,  N,-,140,-,-
c40073_g1_i1_m.12349|m.6802,hamb5770,S , 1, -, -, -,  N,-,256,-,-
c40074_g1_i1|m.686,hamb5771,S , 1, -, -, -,  N,-,364,-,-
c40078_g1_i1|m.687,hamb5772,_ , 2, -, -, -,  N,-,801,-,-
c40082_g1_i4|m.690,hamb5773,S , 4, -, -, -,  N,-,164,-,-
c40086_g1_i1_m.12360|m.6805,hamb5774,S , 1, -, -, -,  N,-,371,-,-
c40087_g1_i1_m.12361|m.6806,hamb5775,_ , 4, -, -, -,  N,-,137,-,-
c40088_g1_i4|m.692,hamb5776,_ , 5, -, -, -,  N,-,213,-,-
c40091_g1_i3_m.12363|m.6807,hamb5777,_ , 2, -, -, -,  N,-,191,-,-
c40092_g1_i1_m.12364|m.6808,hamb5778,M , 4, -, -, -,  N,-,160,-,-
c40095_g1_i1_m.12365|m.6809,hamb5779,_ , 5, -, -, -,  N,-,187,-,-
c40099_g1_i1_m.12368|m.6810,hamb5780,_ , 4, -, -, -,  N,-,150,-,-
c40104_g1_i1_m.12369|m.6811,hamb5781,_ , 1, -, -, -,  N,-,468,-,-
c40105_g1_i1_m.12370|m.6812,hamb5782,_ , 2, -, -, -,  N,-,494,-,-
c40106_g1_i1_m.12372|m.6814,hamb5783,_ , 1, hsap1319, mmus1488, -,  Y,FTH1,199,Fth1,-
c40108_g1_i1_m.12374|m.6815,hamb5784,_ , 1, -, -, -,  N,-,270,-,-
c40110_g2_i1_m.12378|m.6816,hamb5785,_ , 2, -, -, -,  N,-,371,-,-
c40116_g1_i1_m.12385|m.6818,hamb5786,S , 4, -, -, -,  N,-,364,-,-
c40117_g1_i1|m.694,hamb5787,M , 5, hsap614, mmus439, -,  Y,MRPS18C,119,Mrps18c,-
c40120_g1_i2_m.12390|m.6820,hamb5788,_ , 1, -, -, -,  N,-,164,-,-
c40123_g1_i1_m.12391|m.6821,hamb5789,_ , 1, -, -, -,  N,-,151,-,-
c40124_g1_i1|m.695,hamb5790,S , 1, -, -, -,  N,-,331,-,-
c40126_g1_i1_m.12397|m.6822,hamb5791,_ , 5, -, -, -,  N,-,118,-,-
c40132_g1_i2|m.696,hamb5792,_ , 2, -, -, -,  N,-,159,-,-
c40138_g1_i2|m.697,hamb5793,M , 4, -, -, -,  N,-,402,-,-
c4013_g1_i2_m.644|m.21805,hamb5794,_ , 2, -, -, -,  N,-,197,-,-
c40141_g1_i1_m.12410|m.6824,hamb5795,_ , 3, -, -, -,  N,-,189,-,-
c40148_g1_i3_m.12416|m.6825,hamb5796,_ , 2, -, -, -,  N,-,222,-,-
c40149_g1_i1_m.12417|m.6826,hamb5797,S , 1, -, -, -,  N,-,137,-,-
c40150_g1_i1_m.12418|m.6827,hamb5798,_ , 3, -, -, -,  N,-,1085,-,-
c40152_g1_i3|m.699,hamb5799,_ , 2, -, -, -,  N,-,106,-,-
c40155_g1_i3|m.700,hamb5800,S , 1, -, -, -,  N,-,345,-,-
c40158_g1_i1|m.701,hamb5801,_ , 1, -, -, -,  N,-,383,-,-
c40160_g1_i2|m.703,hamb5802,_ , 1, -, -, -,  N,-,129,-,-
c40160_g2_i1_m.12429|m.6829,hamb5803,_ , 1, -, -, -,  N,-,155,-,-
c40167_g1_i2|m.704,hamb5804,M , 4, -, -, -,  N,-,464,-,-
c40169_g1_i2_m.12438|m.6831,hamb5805,S , 5, -, -, -,  N,-,366,-,-
c40170_g1_i1|m.705,hamb5806,_ , 2, -, -, -,  N,-,797,-,-
c40172_g1_i1_m.12443|m.6833,hamb5807,S , 1, -, -, -,  N,-,189,-,-
c40176_g1_i1_m.12444|m.6834,hamb5808,_ , 2, -, -, -,  N,-,209,-,-
c40180_g1_i1_m.12447|m.6835,hamb5809,_ , 2, -, -, -,  N,-,107,-,-
c40182_g1_i1_m.12449|m.6836,hamb5810,_ , 2, -, -, -,  N,-,208,-,-
c40182_g2_i2_m.12450|m.6837,hamb5811,_ , 5, -, -, -,  N,-,206,-,-
c40183_g1_i1|m.706,hamb5812,S , 1, -, -, -,  N,-,266,-,-
c40185_g1_i1_m.12453|m.6838,hamb5813,_ , 1, -, -, -,  N,-,198,-,-
c40186_g1_i2|m.707,hamb5814,_ , 4, -, -, -,  N,-,861,-,-
c40189_g1_i1|m.709,hamb5815,_ , 1, -, -, -,  N,-,150,-,-
c40190_g1_i2_m.12460|m.6839,hamb5816,_ , 4, -, -, -,  N,-,355,-,-
c40192_g1_i1_m.12461|m.6840,hamb5817,_ , 2, -, -, -,  N,-,153,-,-
c40192_g3_i1_m.12463|m.6841,hamb5818,S , 3, -, -, -,  N,-,180,-,-
c40195_g1_i1_m.12466|m.6842,hamb5819,_ , 1, -, -, -,  N,-,277,-,-
c40200_g1_i1_m.12469|m.6843,hamb5820,_ , 1, -, -, -,  N,-,172,-,-
c40202_g1_i1|m.710,hamb5821,S , 4, -, -, -,  N,-,454,-,-
c40204_g1_i2_m.12472|m.6844,hamb5822,S , 1, -, -, -,  N,-,108,-,-
c40207_g1_i1_m.12474|m.6845,hamb5823,S , 5, -, -, -,  N,-,99,-,-
c40212_g1_i2_m.12477|m.6846,hamb5824,_ , 4, -, -, -,  N,-,110,-,-
c40214_g1_i1_m.12478|m.6847,hamb5825,_ , 3, -, -, -,  N,-,123,-,-
c40215_g1_i1_m.12479|m.6848,hamb5826,S , 2, -, -, -,  N,-,127,-,-
c40220_g1_i1_m.12481|m.6850,hamb5827,_ , 5, hsap1767, mmus1387, scer819,  Y,MRPL28,145,Mrpl28,MRPL24
c40222_g1_i1|m.711,hamb5828,_ , 2, -, -, -,  N,-,261,-,-
c40235_g1_i1_m.12494|m.6851,hamb5829,_ , 1, -, -, -,  N,-,260,-,-
c40236_g1_i1_m.12496|m.6853,hamb5830,M , 3, -, -, -,  Y,-,305,-,-
c40236_g2_i1_m.12497|m.6854,hamb5831,S , 1, -, -, -,  N,-,274,-,-
c40240_g1_i1|m.712,hamb5832,_ , 2, -, -, -,  N,-,104,-,-
c40240_g3_i1_m.12501|m.6857,hamb5833,_ , 2, -, -, -,  N,-,104,-,-
c40246_g1_i1_m.12504|m.6858,hamb5834,_ , 3, -, -, -,  N,-,168,-,-
c40250_g1_i3_m.12508|m.6860,hamb5835,S , 1, -, -, -,  N,-,178,-,-
c40253_g1_i1_m.12510|m.6863,hamb5836,_ , 4, -, -, -,  N,-,607,-,-
c40254_g1_i1_m.12511|m.6864,hamb5837,_ , 2, -, -, -,  N,-,189,-,-
c40256_g1_i1_m.12512|m.6865,hamb5838,_ , 2, -, -, -,  N,-,117,-,-
c40257_g1_i1_m.12513|m.6866,hamb5839,S , 1, -, -, -,  N,-,241,-,-
c40258_g1_i1_m.12514|m.6867,hamb5840,_ , 5, -, -, -,  N,-,289,-,-
c40259_g1_i1_m.12515|m.6868,hamb5841,_ , 3, -, -, -,  N,-,128,-,-
c40262_g1_i1_m.12516|m.6869,hamb5842,_ , 1, -, -, -,  N,-,110,-,-
c40262_g2_i1_m.12517|m.6870,hamb5843,_ , 2, -, -, -,  N,-,102,-,-
c40266_g1_i1_m.12519|m.6871,hamb5844,_ , 2, -, -, -,  N,-,305,-,-
c40270_g1_i1_m.12521|m.6872,hamb5845,_ , 1, -, -, -,  N,-,265,-,-
c40270_g2_i1_m.12522|m.6873,hamb5846,_ , 4, -, -, -,  N,-,204,-,-
c40270_g3_i1_m.12523|m.6874,hamb5847,_ , 4, -, -, -,  N,-,208,-,-
c40272_g1_i1_m.12524|m.6875,hamb5848,_ , 1, -, -, -,  N,-,174,-,-
c40283_g2_i1_m.12532|m.6877,hamb5849,_ , 3, -, -, -,  N,-,131,-,-
c40287_g1_i2_m.12536|m.6878,hamb5850,_ , 2, -, -, -,  N,-,107,-,-
c40288_g1_i1_m.12537|m.6879,hamb5851,_ , 5, -, -, -,  N,-,429,-,-
c40291_g1_i1_m.12540|m.6881,hamb5852,M , 2, -, -, -,  Y,-,696,-,-
c40292_g1_i1_m.12541|m.6882,hamb5853,S , 3, -, -, -,  N,-,506,-,-
c40293_g1_i1_m.12542|m.6883,hamb5854,S , 2, -, -, -,  N,-,127,-,-
c40295_g1_i1_m.12544|m.6884,hamb5855,_ , 2, -, -, -,  N,-,583,-,-
c40299_g1_i2_m.12547|m.6885,hamb5856,_ , 1, -, -, -,  N,-,206,-,-
c40300_g1_i1_m.12548|m.6886,hamb5857,M , 4, -, -, -,  N,-,129,-,-
c40301_g1_i2|m.713,hamb5858,_ , 1, -, -, -,  N,-,280,-,-
c40304_g1_i1_m.12553|m.6888,hamb5859,_ , 3, -, -, -,  N,-,185,-,-
c40306_g1_i1_m.12554|m.6889,hamb5860,_ , 2, -, -, -,  N,-,132,-,-
c40307_g1_i2|m.714,hamb5861,_ , 2, -, -, -,  N,-,200,-,-
c40308_g1_i1_m.12557|m.6891,hamb5862,_ , 1, -, -, -,  N,-,146,-,-
c40308_g2_i1_m.12558|m.6892,hamb5863,M , 5, -, -, -,  N,-,135,-,-
c40311_g1_i1_m.12561|m.6895,hamb5864,M , 5, -, -, -,  N,-,233,-,-
c40313_g1_i1_m.12562|m.6897,hamb5865,_ , 1, -, -, -,  N,-,158,-,-
c40316_g1_i1_m.12564|m.6898,hamb5866,S , 2, -, -, -,  N,-,571,-,-
c40317_g1_i2_m.12566|m.6900,hamb5867,_ , 5, -, -, -,  N,-,164,-,-
c40318_g1_i1_m.12567|m.6901,hamb5868,S , 2, -, -, -,  N,-,326,-,-
c4031_g1_i1_m.646|m.21818,hamb5869,_ , 2, -, -, -,  N,-,130,-,-
c40320_g1_i1_m.12569|m.6902,hamb5870,_ , 3, -, -, -,  N,-,178,-,-
c40321_g1_i1_m.12570|m.6904,hamb5871,_ , 3, -, -, -,  N,-,183,-,-
c40321_g2_i1_m.12571|m.6905,hamb5872,_ , 2, -, -, -,  N,-,113,-,-
c40323_g1_i1_m.12573|m.6907,hamb5873,_ , 4, -, -, -,  N,-,261,-,-
c40328_g1_i1_m.12578|m.6908,hamb5874,M , 2, hsap1206, mmus887, -,  Y,MCU,327,Mcu,-
c40329_g2_i1_m.12580|m.6910,hamb5875,M , 5, -, -, -,  N,-,128,-,-
c40329_g3_i1_m.12582|m.6912,hamb5876,M , 5, -, -, -,  N,-,139,-,-
c4032_g1_i1_m.647|m.21825,hamb5877,_ , 2, -, -, -,  N,-,899,-,-
c40333_g1_i1_m.12584|m.6914,hamb5878,_ , 2, -, -, -,  N,-,160,-,-
c40335_g1_i1_m.12586|m.6915,hamb5879,_ , 4, -, -, -,  N,-,516,-,-
c40338_g1_i1_m.12589|m.6917,hamb5880,_ , 1, -, -, -,  N,-,118,-,-
c4033_g1_i1_m.648|m.21829,hamb5881,_ , 1, -, -, -,  N,-,152,-,-
c40342_g1_i1_m.12592|m.6919,hamb5882,S , 3, -, -, -,  N,-,399,-,-
c40342_g2_i1_m.12593|m.6920,hamb5883,S , 2, -, -, -,  N,-,188,-,-
c40343_g3_i1_m.12595|m.6921,hamb5884,_ , 2, -, -, scer350,  Y,-,461,-,MET13
c40344_g1_i1_m.12597|m.6922,hamb5885,_ , 1, -, -, -,  N,-,205,-,-
c40345_g1_i1_m.12598|m.6923,hamb5886,_ , 3, -, -, -,  N,-,209,-,-
c40346_g1_i1_m.12599|m.6924,hamb5887,_ , 1, -, -, -,  N,-,809,-,-
c40350_g1_i1_m.12603|m.6926,hamb5888,S , 1, -, -, -,  N,-,675,-,-
c40351_g1_i1_m.12606|m.6928,hamb5889,_ , 1, -, -, -,  N,-,315,-,-
c40353_g1_i1_m.12608|m.6929,hamb5890,_ , 1, -, -, -,  N,-,137,-,-
c40354_g1_i1_m.12609|m.6930,hamb5891,S , 1, -, -, -,  N,-,321,-,-
c40355_g1_i1_m.12610|m.6931,hamb5892,_ , 1, -, -, -,  N,-,208,-,-
c40358_g1_i1_m.12612|m.6932,hamb5893,_ , 3, -, -, -,  N,-,109,-,-
c40358_g3_i1_m.12614|m.6933,hamb5894,_ , 3, -, -, -,  N,-,117,-,-
c40363_g1_i1_m.12616|m.6934,hamb5895,_ , 4, -, -, -,  N,-,308,-,-
c40364_g1_i1_m.12617|m.6935,hamb5896,_ , 1, -, -, -,  N,-,262,-,-
c40364_g2_i1_m.12618|m.6936,hamb5897,_ , 1, -, -, -,  N,-,101,-,-
c40367_g1_i1_m.12622|m.6937,hamb5898,_ , 1, -, -, -,  N,-,105,-,-
c40368_g2_i1_m.12623|m.6938,hamb5899,_ , 3, -, -, -,  N,-,106,-,-
c40368_g3_i2_m.12624|m.6939,hamb5900,_ , 4, -, -, -,  N,-,153,-,-
c40371_g1_i1_m.12627|m.6940,hamb5901,_ , 2, -, -, -,  N,-,226,-,-
c40375_g1_i1_m.12631|m.6941,hamb5902,_ , 2, -, -, -,  N,-,256,-,-
c40375_g2_i2|m.715,hamb5903,_ , 2, -, -, -,  N,-,221,-,-
c40381_g1_i1_m.12637|m.6942,hamb5904,_ , 3, -, -, -,  N,-,175,-,-
c40382_g2_i1|m.716,hamb5905,_ , 2, -, -, -,  N,-,197,-,-
c40382_g3_i1_m.12640|m.6948,hamb5906,_ , 2, -, -, -,  N,-,134,-,-
c40390_g1_i1_m.12648|m.6949,hamb5907,S , 2, -, -, -,  N,-,124,-,-
c40391_g1_i1_m.12649|m.6950,hamb5908,_ , 1, -, -, -,  N,-,487,-,-
c40393_g1_i1_m.12650|m.6952,hamb5909,_ , 1, -, -, -,  N,-,200,-,-
c40394_g1_i1_m.12652|m.6953,hamb5910,_ , 4, -, -, -,  N,-,156,-,-
c40396_g1_i1_m.12653|m.6954,hamb5911,_ , 1, -, -, -,  N,-,251,-,-
c40398_g1_i1_m.12654|m.6955,hamb5912,_ , 3, -, -, -,  N,-,123,-,-
c40399_g1_i1_m.12655|m.6956,hamb5913,M , 2, hsap260, mmus499, scer964,  Y,SUCLG1,347,Suclg1,LSC1
c40400_g1_i1_m.12658|m.6958,hamb5914,_ , 2, -, -, -,  N,-,514,-,-
c40403_g1_i1_m.12661|m.6960,hamb5915,S , 1, -, -, -,  N,-,560,-,-
c40405_g1_i1_m.12664|m.6961,hamb5916,_ , 2, -, -, -,  N,-,191,-,-
c40407_g1_i3|m.717,hamb5917,S , 1, -, -, -,  N,-,485,-,-
c40409_g1_i1_m.12670|m.6962,hamb5918,_ , 1, -, -, -,  N,-,166,-,-
c40412_g2_i2_m.12673|m.6963,hamb5919,_ , 1, -, -, -,  N,-,251,-,-
c40416_g1_i2_m.12678|m.6965,hamb5920,_ , 3, hsap1968, mmus1058, -,  Y,POLG2,346,Polg2,-
c40418_g1_i1_m.12679|m.6966,hamb5921,S , 1, -, -, -,  N,-,225,-,-
c40419_g1_i4|m.720,hamb5922,_ , 5, -, -, -,  N,-,189,-,-
c40420_g1_i1_m.12682|m.6967,hamb5923,S , 2, -, -, -,  N,-,573,-,-
c40422_g1_i1|m.721,hamb5924,S , 1, -, -, -,  N,-,200,-,-
c40423_g1_i1_m.12687|m.6969,hamb5925,_ , 2, -, -, -,  N,-,329,-,-
c40424_g1_i1_m.12688|m.6970,hamb5926,_ , 1, -, -, -,  N,-,271,-,-
c40425_g1_i2_m.12690|m.6971,hamb5927,_ , 3, -, -, -,  N,-,263,-,-
c40427_g1_i1_m.12692|m.6972,hamb5928,_ , 2, -, -, -,  N,-,779,-,-
c40430_g1_i1_m.12696|m.6973,hamb5929,_ , 4, -, -, -,  N,-,222,-,-
c40431_g1_i1_m.12697|m.6974,hamb5930,_ , 1, -, -, -,  N,-,530,-,-
c40434_g1_i1_m.12699|m.6975,hamb5931,_ , 1, -, -, -,  N,-,252,-,-
c40436_g2_i1_m.12701|m.6977,hamb5932,_ , 3, -, -, -,  N,-,172,-,-
c40438_g1_i1_m.12703|m.6978,hamb5933,_ , 1, -, -, -,  N,-,295,-,-
c40439_g1_i1_m.12705|m.6980,hamb5934,S , 5, -, -, -,  N,-,565,-,-
c40440_g1_i1_m.12706|m.6981,hamb5935,_ , 2, -, -, -,  N,-,288,-,-
c40442_g1_i1|m.722,hamb5936,M , 5, -, -, -,  N,-,158,-,-
c40444_g1_i1_m.12711|m.6983,hamb5937,S , 1, -, -, -,  N,-,421,-,-
c40448_g1_i1_m.12715|m.6984,hamb5938,_ , 2, -, -, -,  N,-,218,-,-
c40456_g1_i1_m.12723|m.6986,hamb5939,_ , 1, -, -, -,  N,-,408,-,-
c40458_g1_i2|m.723,hamb5940,_ , 3, -, -, -,  N,-,136,-,-
c4045_g1_i1_m.649|m.21835,hamb5941,_ , 4, -, -, -,  N,-,107,-,-
c40461_g1_i1_m.12729|m.6987,hamb5942,_ , 4, -, -, -,  N,-,195,-,-
c40462_g1_i3_m.12730|m.6988,hamb5943,S , 1, -, -, -,  N,-,248,-,-
c40463_g1_i1_m.12732|m.6990,hamb5944,_ , 2, -, -, -,  N,-,271,-,-
c40465_g1_i1_m.12736|m.6992,hamb5945,_ , 2, -, -, -,  N,-,527,-,-
c40467_g1_i1_m.12737|m.6993,hamb5946,_ , 2, -, -, -,  N,-,119,-,-
c40468_g2_i1_m.12739|m.6994,hamb5947,_ , 1, hsap1057, mmus160, -,  Y,STOM,303,Stom,-
c40469_g1_i1_m.12740|m.6995,hamb5948,_ , 2, -, -, -,  N,-,160,-,-
c40469_g2_i1_m.12741|m.6996,hamb5949,_ , 3, -, -, -,  N,-,317,-,-
c40472_g1_i1_m.12742|m.6997,hamb5950,_ , 2, -, -, -,  N,-,135,-,-
c40474_g1_i1_m.12743|m.6998,hamb5951,_ , 2, -, -, -,  N,-,191,-,-
c40475_g1_i1_m.12744|m.6999,hamb5952,_ , 2, -, -, -,  N,-,162,-,-
c40475_g2_i1_m.12745|m.7000,hamb5953,_ , 2, -, -, -,  N,-,140,-,-
c40477_g1_i1_m.12748|m.7001,hamb5954,_ , 3, -, -, -,  N,-,189,-,-
c40479_g1_i2_m.12749|m.7002,hamb5955,_ , 1, -, -, -,  N,-,210,-,-
c40480_g1_i2|m.724,hamb5956,_ , 1, -, -, -,  N,-,229,-,-
c40484_g1_i1_m.12753|m.7003,hamb5957,M , 5, -, -, -,  N,-,443,-,-
c40485_g1_i1_m.12756|m.7004,hamb5958,_ , 2, -, -, -,  N,-,122,-,-
c40488_g1_i2_m.12757|m.7006,hamb5959,_ , 2, -, -, -,  N,-,127,-,-
c40489_g1_i2_m.12758|m.7007,hamb5960,M , 5, -, -, -,  N,-,301,-,-
c40492_g1_i1_m.12762|m.7009,hamb5961,S , 1, -, -, -,  N,-,170,-,-
c40493_g1_i1_m.12763|m.7010,hamb5962,S , 4, -, -, -,  N,-,225,-,-
c40494_g1_i1_m.12764|m.7011,hamb5963,_ , 1, -, -, -,  N,-,307,-,-
c40499_g1_i1_m.12770|m.7012,hamb5964,S , 2, -, -, -,  N,-,348,-,-
c40505_g1_i2_m.12776|m.7013,hamb5965,S , 1, -, -, -,  N,-,520,-,-
c40506_g1_i1_m.12779|m.7016,hamb5966,_ , 2, -, -, -,  N,-,149,-,-
c40508_g1_i1_m.12780|m.7018,hamb5967,_ , 3, -, -, -,  N,-,193,-,-
c4050_g1_i1_m.651|m.21846,hamb5968,S , 5, -, -, -,  N,-,140,-,-
c40510_g1_i1|m.725,hamb5969,_ , 2, -, -, -,  N,-,310,-,-
c40512_g1_i1_m.12785|m.7019,hamb5970,_ , 2, -, -, -,  N,-,239,-,-
c40517_g1_i1_m.12790|m.7022,hamb5971,S , 2, -, -, -,  N,-,177,-,-
c40518_g1_i4|m.726,hamb5972,_ , 5, -, -, -,  N,-,145,-,-
c40521_g2_i3|m.727,hamb5973,M , 5, hsap439, mmus827, scer738,  Y,LARS2,257,Lars2,NAM2
c40523_g1_i1_m.12796|m.7023,hamb5974,_ , 5, -, -, -,  N,-,202,-,-
c40524_g1_i1_m.12797|m.7024,hamb5975,_ , 1, -, -, -,  N,-,439,-,-
c40525_g1_i2|m.728,hamb5976,M , 2, hsap1748, mmus630, scer889,  Y,MRPL46,273,Mrpl46,MRPL17
c40526_g1_i1_m.12800|m.7026,hamb5977,_ , 1, -, -, -,  N,-,328,-,-
c40530_g1_i1_m.12802|m.7027,hamb5978,M , 5, -, -, -,  N,-,481,-,-
c40532_g1_i1|m.729,hamb5979,_ , 2, -, -, -,  N,-,534,-,-
c40533_g2_i1|m.730,hamb5980,_ , 4, -, -, -,  N,-,577,-,-
c40534_g1_i1_m.12810|m.7029,hamb5981,S , 1, -, -, -,  N,-,198,-,-
c40535_g1_i1_m.12811|m.7030,hamb5982,_ , 1, -, -, -,  N,-,259,-,-
c40535_g2_i1_m.12812|m.7031,hamb5983,_ , 2, -, -, -,  N,-,122,-,-
c40535_g3_i1_m.12813|m.7032,hamb5984,_ , 1, -, -, -,  N,-,102,-,-
c40537_g2_i1_m.12816|m.7033,hamb5985,_ , 1, -, -, -,  N,-,232,-,-
c40539_g1_i1_m.12820|m.7035,hamb5986,_ , 2, -, -, -,  N,-,306,-,-
c40541_g1_i1_m.12821|m.7036,hamb5987,_ , 1, -, -, -,  N,-,454,-,-
c40542_g1_i2_m.12822|m.7037,hamb5988,_ , 1, -, -, -,  N,-,119,-,-
c40544_g1_i1|m.731,hamb5989,_ , 4, -, -, -,  N,-,112,-,-
c40547_g1_i2|m.732,hamb5990,_ , 4, -, -, -,  N,-,231,-,-
c40553_g1_i1_m.12829|m.7038,hamb5991,_ , 3, -, -, -,  N,-,464,-,-
c40556_g1_i1_m.12832|m.7041,hamb5992,S , 1, -, -, -,  N,-,304,-,-
c40557_g1_i1_m.12833|m.7042,hamb5993,_ , 2, -, -, -,  N,-,463,-,-
c40564_g2_i1_m.12844|m.7044,hamb5994,_ , 5, -, -, -,  N,-,177,-,-
c40565_g1_i1_m.12845|m.7045,hamb5995,_ , 2, -, -, -,  N,-,182,-,-
c40566_g1_i1_m.12847|m.7047,hamb5996,S , 5, -, -, -,  N,-,243,-,-
c40567_g1_i3|m.733,hamb5997,_ , 1, -, -, -,  N,-,168,-,-
c40568_g1_i1_m.12849|m.7048,hamb5998,_ , 5, -, -, -,  N,-,213,-,-
c40569_g1_i1_m.12850|m.7049,hamb5999,_ , 5, -, -, -,  N,-,176,-,-
c40571_g1_i1_m.12851|m.7050,hamb6000,_ , 4, -, -, -,  N,-,572,-,-
c40572_g1_i1_m.12852|m.7051,hamb6001,_ , 1, -, -, -,  N,-,487,-,-
c40575_g1_i1_m.12857|m.7053,hamb6002,S , 1, -, -, -,  N,-,415,-,-
c40590_g1_i1|m.734,hamb6003,_ , 3, -, -, -,  N,-,579,-,-
c40593_g1_i2_m.12874|m.7055,hamb6004,S , 1, -, -, -,  N,-,209,-,-
c40595_g1_i1_m.12876|m.7056,hamb6005,_ , 4, -, -, -,  N,-,227,-,-
c40597_g1_i1_m.12878|m.7057,hamb6006,_ , 1, -, -, -,  N,-,279,-,-
c40602_g1_i1_m.12883|m.7059,hamb6007,_ , 1, -, -, -,  N,-,366,-,-
c40602_g2_i1_m.12884|m.7060,hamb6008,S , 1, -, -, -,  N,-,211,-,-
c40605_g2_i1_m.12888|m.7061,hamb6009,_ , 3, -, -, -,  N,-,140,-,-
c40606_g1_i1_m.12889|m.7062,hamb6010,S , 2, -, -, -,  N,-,831,-,-
c40614_g1_i1_m.12895|m.7063,hamb6011,_ , 5, -, -, -,  N,-,1069,-,-
c40619_g1_i1_m.12901|m.7065,hamb6012,_ , 2, -, -, -,  N,-,155,-,-
c40622_g1_i1_m.12904|m.7066,hamb6013,S , 1, -, -, -,  N,-,188,-,-
c40625_g2_i1_m.12907|m.7067,hamb6014,_ , 2, -, -, -,  N,-,102,-,-
c40626_g1_i2|m.735,hamb6015,_ , 1, -, -, -,  N,-,635,-,-
c40629_g1_i2_m.12912|m.7069,hamb6016,_ , 2, -, -, -,  N,-,369,-,-
c40631_g1_i1_m.12913|m.7070,hamb6017,_ , 4, -, -, -,  N,-,259,-,-
c40632_g1_i1_m.12915|m.7071,hamb6018,_ , 2, -, -, -,  N,-,202,-,-
c40633_g1_i1_m.12916|m.7073,hamb6019,_ , 1, -, -, -,  N,-,290,-,-
c40635_g1_i1_m.12918|m.7074,hamb6020,_ , 2, -, -, -,  N,-,333,-,-
c40637_g1_i1_m.12920|m.7077,hamb6021,_ , 1, -, -, -,  N,-,280,-,-
c40640_g1_i2_m.12921|m.7078,hamb6022,_ , 2, -, -, -,  N,-,233,-,-
c40646_g1_i10|m.737,hamb6023,_ , 2, -, -, -,  N,-,107,-,-
c40650_g2_i1_m.12927|m.7079,hamb6024,_ , 1, -, -, -,  N,-,132,-,-
c40653_g1_i2|m.738,hamb6025,S , 1, -, -, -,  N,-,473,-,-
c40654_g1_i2_m.12933|m.7081,hamb6026,_ , 1, -, -, -,  N,-,220,-,-
c40655_g1_i1_m.12935|m.7082,hamb6027,S , 1, -, -, -,  N,-,128,-,-
c40656_g1_i1_m.12936|m.7083,hamb6028,_ , 3, -, -, -,  N,-,164,-,-
c40657_g1_i1_m.12937|m.7084,hamb6029,_ , 2, -, -, -,  N,-,210,-,-
c40659_g1_i2_m.12938|m.7085,hamb6030,_ , 1, -, -, -,  N,-,538,-,-
c40661_g1_i1_m.12940|m.7088,hamb6031,_ , 2, -, -, -,  N,-,119,-,-
c40662_g1_i1_m.12941|m.7089,hamb6032,M , 4, -, -, -,  N,-,407,-,-
c40666_g1_i1_m.12944|m.7091,hamb6033,_ , 4, -, -, -,  N,-,432,-,-
